"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"11","4273224434","1120534464311058432","1555991209","gchaslot","@smartereveryday The Facebook « connecting people » world graph but instead of only blue connections, put red lines for inauthentic behavior","Twitter for iPhone","NA","1120436828258144256","315465682","smartereveryday","FALSE","FALSE","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"315465682","smartereveryday","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120534464311058432","Guillaume Chaslot","","AI for good. https://t.co/55RnnVmrPX / Univ Paris Est / Advisor at Center for Humane Technology / Ex-Google","https://t.co/55RnnVE2Hv","FALSE","14772","725","264","1111","2478","1447807009","FALSE","https://t.co/55RnnVE2Hv","http://AlgoTransparency.org","fr","https://pbs.twimg.com/profile_banners/4273224434/1536605856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1058783335021928448/n9gEX9FB_normal.jpg"
"12","309187913","1120731591544844289","1556038208","miss9afi","Thinking of the victims of the horrific attacks in #SriLanka . If faith was the target, then we are all #Christians… https://t.co/g9XaZ5C0de","Twitter for Android","NA",NA,NA,NA,"FALSE","TRUE","0","432","c(""SriLanka"", ""Christians"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"309187913","miss9afi","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120277866623664128","Thinking of the victims of the horrific attacks in #SriLanka . If faith was the target, then we are all #Christians… https://t.co/g9XaZ5C0de","1555930031","Twitter for Android","1760","432",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120731591544844289","Ensaf haidar ⚜️🍁","Sherbrooke, Québec","Proud wife of @raif_badawi                      
                               
RT’s aren’t Endorsements, My French account @EnsafHaidarFr","https://t.co/ej3wawH8E0","FALSE","80816","16246","455","14538","16803","1306950160","TRUE","https://t.co/ej3wawH8E0","http://www.fondationraifbadawi.org","en","https://pbs.twimg.com/profile_banners/309187913/1549679081","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1101809462682226688/xTwJ5JIu_normal.jpg"
"13","4571328341","1120797949330710528","1556054029","nickmon1112","Healthy conversations on Twitter is our most important goal. We've been working to improve Twitter's ability to pro… https://t.co/DplBsvEsrh","Twitter for iPhone","NA",NA,NA,NA,"FALSE","TRUE","0","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29018269","vijaya","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1118226923908292608","Healthy conversations on Twitter is our most important goal. We've been working to improve Twitter's ability to pro… https://t.co/DplBsvEsrh","1555441048","Twitter Web App","149","45",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120797949330710528","Nick Monroe","Ohio, USA","Journalist. My opinions are my own. BTC: 38Dgu4ytpnkud8beWjN1oG8HRYhQ31xCok RT ≠ Endorsements Email: nickmonroe@tutanota.com https://t.co/RGQH2ZOzpo","https://t.co/6v1TXBORTW","FALSE","44603","3838","400","89204","24694","1450816796","FALSE","https://t.co/6v1TXBORTW","http://nickmonroe.blog","en","https://pbs.twimg.com/profile_banners/4571328341/1552316308","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1077939751166955520/7zlsFiHR_normal.jpg"
"14","3765572533","1120794779753672704","1556053273","SBakerMD","@johnzahorik @SBakerMD That seems to be the case for me; a CAC score of 0 after 6 months carnivore. 57 years old, s… https://t.co/rvi946XACJ","Twitter for iPhone","NA",NA,NA,NA,"FALSE","TRUE","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""16637382"", ""234475442"", ""3765572533"")","c(""sgec"", ""johnzahorik"", ""SBakerMD"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120787469119705088","@johnzahorik @SBakerMD That seems to be the case for me; a CAC score of 0 after 6 months carnivore. 57 years old, s… https://t.co/rvi946XACJ","1556051530","Twitter Web Client","9","1",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120794779753672704","Dr Shawn Baker ©️","California, USA","Multi sport world record setting athlete, Carnivorous Anti-Hero, Antidote for a broken health-care system, Citizen science enabler","https://t.co/GjHZEGrsXy","FALSE","41379","263","525","47414","104122","1443840700","FALSE","https://t.co/GjHZEGrsXy","http://shawn-baker.com","en","https://pbs.twimg.com/profile_banners/3765572533/1551791233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1043285093131771904/WUqaeO9j_normal.jpg"
"15","44196397","1120796915312947201","1556053782","elonmusk","Those who predicted Tesla &amp; EVs would be dead &amp; autonomy would never happen are same people attacking Tesla today f… https://t.co/U0r0lrneYe","Twitter for iPhone","NA","1120794297710682114","44196397","elonmusk","FALSE","FALSE","2823","281",NA,NA,"twitter.com/i/web/status/1…","https://t.co/U0r0lrneYe","https://twitter.com/i/web/status/1120796915312947201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120796915312947201","Elon Musk","","Meme Necromancer",NA,"FALSE","26050485","80","49730","7386","2761","1243973549","TRUE",NA,NA,"en","https://pbs.twimg.com/profile_banners/44196397/1555922175","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1119305550548725760/wHVHjd4h_normal.jpg"
"16","20636189","1119697848248012803","1555791744","LeahMcSweeney","👸🏼 https://t.co/TjraL4TUHK","Twitter Web App","NA",NA,NA,NA,"FALSE","FALSE","8","0",NA,NA,"twitter.com/ComplexStyle/s…","https://t.co/TjraL4TUHK","https://twitter.com/ComplexStyle/status/1119009229958975488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1119697848248012803","Leah McSweeney","New York City","Founder of Women's Streetwear Brand Married to the Mob/Columnist at Penthouse Magazine/Contributing Writer at Tablet/Co-Host of podcast Improper Etiquette/MILF","https://t.co/m2VYxTtBsa","FALSE","20447","862","282","4327","2451","1234392013","TRUE","https://t.co/m2VYxTtBsa","https://itunes.apple.com/us/podcast/improper-etiquette/id1120716530?mt=2","en","https://pbs.twimg.com/profile_banners/20636189/1405536957","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1071946396889174016/Tu2ZPmE7_normal.jpg"
"17","14888577","1118596712115781632","1555529213","drwarrenfarrell","Worldwide divorced dads are fighting to be with their children. The sexism of courts that prevents dads from being… https://t.co/PjCTVYzWjB","Twitter Web Client","NA",NA,NA,NA,"FALSE","FALSE","269","125",NA,NA,"twitter.com/i/web/status/1…","https://t.co/PjCTVYzWjB","https://twitter.com/i/web/status/1118596712115781632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1118596712115781632","Warren Farrell, PhD","Mill Valley, California","Speaker & bestselling author of ""The Myth of Male Power,"" and ""The Boy Crisis."" All books: https://t.co/xiLaGoNWzd TBC: https://t.co/55U0ahyMpz","https://t.co/8SKIDROjMe","FALSE","9462","56","133","2346","90","1211606707","FALSE","https://t.co/8SKIDROjMe","http://warrenfarrell.com","en","https://pbs.twimg.com/profile_banners/14888577/1513143678","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/940818949129801730/RdRUzDSA_normal.jpg"
"18","931257110129729536","1120165341882007552","1555903203","NewWorldHominin","A tiny free speech advocate, complete with toque https://t.co/ayryQuTBm5","Twitter Web App","NA",NA,NA,NA,"FALSE","FALSE","3405","119",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/D4ugbXrUYAAjjmG.jpg","https://t.co/ayryQuTBm5","https://twitter.com/NewWorldHominin/status/1120165341882007552/photo/1","photo","http://pbs.twimg.com/media/D4ugbXrUYAAjjmG.jpg","https://t.co/ayryQuTBm5","https://twitter.com/NewWorldHominin/status/1120165341882007552/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120165341882007552","Lindsay Shepherd","British Columbia","Campus Free Speech Fellow @JCCFCanada, Columnist @TPostMillennial. I run https://t.co/rpAPXrl8Xr. Views expressed are my own.",NA,"FALSE","77545","83","436","718","3118","1510863971","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/931257110129729536/1541791204","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1003814029163298817/OFbbE92v_normal.jpg"
"19","3942597494","1120714076622139397","1556034032","PessimistsArc","When the Boomers were the Millennials... https://t.co/UQ0aCDjPFa","Twitter for iPhone","NA",NA,NA,NA,"FALSE","TRUE","0","600",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/D4xqVTpWwAIt3yD.jpg","https://t.co/UQ0aCDjPFa","https://twitter.com/iansalisbury/status/1120387348892725248/photo/1","photo","http://pbs.twimg.com/media/D4xqVTpWwAIt3yD.jpg","https://t.co/UQ0aCDjPFa","https://twitter.com/iansalisbury/status/1120387348892725248/photo/1",NA,"870574411","iansalisbury","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120387348892725248","When the Boomers were the Millennials... https://t.co/UQ0aCDjPFa","1555956134","Twitter Web Client","1608","600",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120714076622139397","Pessimists Archive Podcast","","Reactions to old things when they were new. Hear the history in our podcast: https://t.co/kUMqSdtDSC","https://t.co/RR7x6txTJK","FALSE","26142","0","421","1465","1065","1445224083","FALSE","https://t.co/RR7x6txTJK","http://pessimists.co","en","https://pbs.twimg.com/profile_banners/3942597494/1481990754","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/935119100287901696/LARjUjLs_normal.jpg"
"20","1157132557","1120637003819651073","1556015656","ChinaLawTransl8","CFR Careers Center - Research Associate, Asia Studies in New York https://t.co/d0nrOLqtYp

Come work with me on China and the cyber.","Twitter Web Client","NA",NA,NA,NA,"FALSE","TRUE","0","4",NA,NA,"buff.ly/2YGRGZF","https://t.co/d0nrOLqtYp","https://buff.ly/2YGRGZF",NA,NA,NA,NA,NA,NA,NA,NA,"117433286","adschina","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1112826471284924423","CFR Careers Center - Research Associate, Asia Studies in New York https://t.co/d0nrOLqtYp

Come work with me on China and the cyber.","1554153480","Buffer","6","4",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120637003819651073","China Law Translate","","CLT is a crowdsourced, crowdfunded translation project making Chinese law accessible to English speakers, and run by Jeremy Daum, Yale Law Tsai Center Fellow.","http://t.co/93cosqJ8Xk","FALSE","6523","241","154","3872","2134","1360243337","FALSE","http://t.co/93cosqJ8Xk","http://www.chinalawtranslate.com","en","https://pbs.twimg.com/profile_banners/1157132557/1519089774","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1088002978987032578/f784Ws9e_normal.jpg"
"21","19985444","1120795430495768582","1556053428","jihadwatchRS","@jihadwatchRS Brillant cover, I never suspected you 🤣","Twitter for iPhone","NA",NA,NA,NA,"FALSE","TRUE","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""999471242913738752"", ""19985444"")","c(""datsgeorge4u"", ""jihadwatchRS"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120795214929629184","@jihadwatchRS Brillant cover, I never suspected you 🤣","1556053377","Twitter Web Client","3","1",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120795430495768582","Robert Spencer","","Director of Jihad Watch. NY Times bestselling author, 19 books. The History of Jihad: https://t.co/EKsRx6BB8I","https://t.co/F6e1UOU0wH","FALSE","119372","158","1769","71544","258","1233681823","TRUE","https://t.co/F6e1UOU0wH","http://www.jihadwatch.org/","en","https://pbs.twimg.com/profile_banners/19985444/1531508658","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1082860874052788225/7BzElnTX_normal.jpg"
"22","1075239383769509890","1120743485559017472","1556041044","MadelineSeers13","I can’t wait for the day PoC have their own spaces in which to GROW and THRIVE without the meddling and supremacist… https://t.co/wAhvufJypW","Twitter for iPhone","NA",NA,NA,NA,"FALSE","FALSE","424","60",NA,NA,"twitter.com/i/web/status/1…","https://t.co/wAhvufJypW","https://twitter.com/i/web/status/1120743485559017472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120743485559017472","Dr. Madeline Seers, PhD","Unceded Lands of the Sentinelese","PhD in the identification and calling out of neoNxzis. Professor of intersectional studies. Freedom of speech is a dog whistle. You have been blocked.","https://t.co/56c0oxA4TC","FALSE","21972","1","80","189","2","1545192020","FALSE","https://t.co/56c0oxA4TC","http://www.theswift.net","en","https://pbs.twimg.com/profile_banners/1075239383769509890/1545192451","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1075266763791597569/55utiykT_normal.jpg"
"23","451746511","1120346798814404608","1555946466","MLChristiansen","Thanks for a great stream!  Tonight's show on all the Mueller report spin and double downs, the Notre Dame fire, Be… https://t.co/wZkimiCyr0","Twitter Web Client","NA",NA,NA,NA,"FALSE","TRUE","0","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"451746511","MLChristiansen","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120179350567919616","Thanks for a great stream!  Tonight's show on all the Mueller report spin and double downs, the Notre Dame fire, Be… https://t.co/wZkimiCyr0","1555906543","Twitter Web Client","64","7",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120346798814404608","Matt Christiansen","Bozeman, Montana","YouTuber and podcaster talking politics and culture from the refuge of a wilderness fortress | business or private inquiry: matt@mattchristiansenmedia.com 🇺🇸","https://t.co/3zoogQDR0T","FALSE","25171","424","194","64578","63014","1325374658","FALSE","https://t.co/3zoogQDR0T","http://mattchristiansenmedia.com","en","https://pbs.twimg.com/profile_banners/451746511/1539746992","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/820456542482726912/p5RQuhPw_normal.jpg"
"24","1003286097336590336","1117520439620673536","1555272609","Streamanity","New video out on @Streamanity.

My take on the current state of affairs in the troll based system, and why #Metanet… https://t.co/VJRVEP78lP","Twitter Web Client","NA",NA,NA,NA,"FALSE","TRUE","0","7","Metanet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""919239134899834882"", ""1003286097336590336"")","c(""MSkieller"", ""Streamanity"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1117509661870182402","New video out on @Streamanity.

My take on the current state of affairs in the troll based system, and why #Metanet… https://t.co/VJRVEP78lP","1555270040","Twitter Web Client","16","7",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1117520439620673536","Streamanity","Cyberspace","A video streaming platform built to help creators monetize their content directly from viewers.","https://t.co/MY6oH6AIVq","FALSE","1875","61","28","394","397","1528037020","FALSE","https://t.co/MY6oH6AIVq","http://streamanity.com","en","https://pbs.twimg.com/profile_banners/1003286097336590336/1540239238","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1111137036465926146/W36YPMCU_normal.png"
"25","1011686391435034625","1118683815289946115","1555549980","money_button","Wow! Just imagine - by this time next year you will be able to one-swipe-upload an entire movie to the blockchain!… https://t.co/k6a8msKHit","Buffer","NA",NA,NA,NA,"FALSE","FALSE","95","24",NA,NA,"twitter.com/i/web/status/1…","https://t.co/k6a8msKHit","https://twitter.com/i/web/status/1118683815289946115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1118683815289946115","Money Button","Internetland","It's a button with money in it. The Money Button of the Internet™. For help, please visit our Telegram group: https://t.co/636RzQmxof","https://t.co/dxwkwlLBD3","FALSE","4316","513","54","1201","2602","1530039806","FALSE","https://t.co/dxwkwlLBD3","https://www.moneybutton.com","en","https://pbs.twimg.com/profile_banners/1011686391435034625/1530934430",NA,"http://pbs.twimg.com/profile_images/1015251689782165506/5feIUhal_normal.jpg"
"26","2562051170","1120489407989968897","1555980467","PAAVideos","Pop a wheelie uphill on Earth Day! (Credit: Oliver B) #PeopleAreAwesome #EarthDay https://t.co/LfqJpqHdgg","Twitter Media Studio","NA",NA,NA,NA,"FALSE","FALSE","11","4","c(""PeopleAreAwesome"", ""EarthDay"")",NA,NA,NA,NA,"http://pbs.twimg.com/media/D4zHKaGU8AASvXw.jpg","https://t.co/LfqJpqHdgg","https://twitter.com/PAAVideos/status/1120489407989968897/video/1","photo","http://pbs.twimg.com/media/D4zHKaGU8AASvXw.jpg","https://t.co/LfqJpqHdgg","https://twitter.com/PAAVideos/status/1120489407989968897/video/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120489407989968897","People are Awesome","United States","Ordinary People Doing Extraordinary Things 🙌 Submit your video! https://t.co/GHWltZwrM9","https://t.co/WdosGQa6hR","FALSE","21863","978","119","1462","4563","1402519001","FALSE","https://t.co/WdosGQa6hR","https://www.youtube.com/peopleareawesome?sub_confirmation=1","en","https://pbs.twimg.com/profile_banners/2562051170/1528734519","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1006211542763753472/lKprYeDg_normal.jpg"
"27","33280581","1120779879744712705","1556049721","obianuju","@March_for_Life @AbbyJohnson @Trent_Horn - Target Africa by @Obianuju Ekeocha 
- The Dignity Revolution by… https://t.co/OFVU7wdhQY","Twitter for iPhone","NA",NA,NA,NA,"FALSE","TRUE","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""22310885"", ""430130014"", ""137472360"", ""883724455"", ""33280581"", ""102852362"")","c(""JoshMShep"", ""March_for_Life"", ""AbbyJohnson"", ""Trent_Horn"", ""obianuju"", ""dandarling"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120757568144584716","@March_for_Life @AbbyJohnson @Trent_Horn - Target Africa by @Obianuju Ekeocha 
- The Dignity Revolution by… https://t.co/OFVU7wdhQY","1556044401","Twitter Web Client","12","3",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120779879744712705","Obianuju Ekeocha","Africa-Europe-America       ","I'm passionately pro-life,pro-woman,pro-family,pro-marriage🤵🏽👰🏽& pro-Africa!So iSpeak,iAdvocate,iWrote TargetAfrica,iFounded @COLAfrica &yes iBlock trolls🚫","https://t.co/o31Nt9nRZy","FALSE","72008","132","465","12012","40105","1240167653","TRUE","https://t.co/o31Nt9nRZy","https://goo.gl/YqUyA6","en","https://pbs.twimg.com/profile_banners/33280581/1473725008","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/3517094886/2013b1f65ef3007f7cd580db25322a82_normal.jpeg"
"28","787388190","1120782908812333056","1556050443","M_B_Petersen","Here's the first editorial by Editor-in-Chief @tavitonst for the new open access journal Evolutionary Human Science… https://t.co/wgh52kqKW5","Twitter Web App","NA",NA,NA,NA,"FALSE","TRUE","0","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""290582982"", ""1109591706"")","c(""RebeccaSear"", ""tavitonst"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1120714075158339590","Here's the first editorial by Editor-in-Chief @tavitonst for the new open access journal Evolutionary Human Science… https://t.co/wgh52kqKW5","1556034032","Twitter Web Client","25","17",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120782908812333056","Michael Bang Petersen","Aarhus University","Professor of Political Science & director of The Politics and Evolution Lab. Doing research on the evolutionary psychology of politics.","http://t.co/2NOXUhVfgp","FALSE","2080","994","78","2011","2482","1346172414","FALSE","http://t.co/2NOXUhVfgp","http://www.ps.au.dk/ponelab","en","https://pbs.twimg.com/profile_banners/787388190/1398288396","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/459078754447278080/rDvSibnR_normal.jpeg"
"29","943592780403634176","970121367252185088","1520129932","TaNehisiCoats","Slavery in North Africa. In the year 2018.
https://t.co/3qwL11Mx2R","Twitter for iPhone","NA",NA,NA,NA,"FALSE","FALSE","188","125",NA,NA,"aljazeera.com/news/2018/01/s…","https://t.co/3qwL11Mx2R","https://www.aljazeera.com/news/2018/01/slavery-libya-life-container-180121084314393.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/970121367252185088","Ta-Nehisi Coates","Paris, France","Writer",NA,"FALSE","14014","388","109","242","387","1513805024","FALSE",NA,NA,"en","https://pbs.twimg.com/profile_banners/943592780403634176/1519917564",NA,"http://pbs.twimg.com/profile_images/969254170531262464/kpEn4wO1_normal.jpg"
"30","990317363915579392","1120649033398259712","1556018524","TitaniaMcGrath","So you’ll accept that St George killed a dragon, but you don’t believe that xe was trans?

Happy St Georgina’s Day… https://t.co/w0V9rFdtKO","Twitter for iPhone","NA",NA,NA,NA,"FALSE","FALSE","1129","145",NA,NA,"twitter.com/i/web/status/1…","https://t.co/w0V9rFdtKO","https://twitter.com/i/web/status/1120649033398259712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1120649033398259712","Titania McGrath","","Activist. Healer. Radical intersectionalist poet. Selfless and brave. Buy my book.","https://t.co/0dirslsGEX","FALSE","260299","814","925","925","0","1524945033","FALSE","https://t.co/0dirslsGEX","https://www.amazon.co.uk/Woke-Social-Justice-Titania-McGrath/dp/1472130847","en-gb","https://pbs.twimg.com/profile_banners/990317363915579392/1537044748",NA,"http://pbs.twimg.com/profile_images/991329326846087169/vxothdvT_normal.jpg"
