id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgzrA21HoANqo_0BQ7B4AaABAg	0	4	2019-04-15 20:13:15	ElizabethDrawstring	I&#39;ll be Voting for MY President Donald J. Trump! Keeping America Great &amp; Safe!	UCUMZQpPgJmHpOBP0A1g_YkQ	http://www.youtube.com/channel/UCUMZQpPgJmHpOBP0A1g_YkQ	0		
UgwMfbbtRR3SoPBg-2V4AaABAg	0	39	2019-04-15 20:12:26	Michael Guthrie	Donald Trump will be re-elected by a landslide in 2020!!! I can feel it!!!	UCqB5m0WtgfrcXCUzsFthkmA	http://www.youtube.com/channel/UCqB5m0WtgfrcXCUzsFthkmA	0		
UgyH0CLVFXJhHA8OKPp4AaABAg	1	1	2019-04-15 20:10:33	Jon Day	MAGA! Can&#39;t wait to show them that 60% vote.	UCwbVbo56eM-mskImN8oMGxg	http://www.youtube.com/channel/UCwbVbo56eM-mskImN8oMGxg	0		
UgyH0CLVFXJhHA8OKPp4AaABAg.8tl01WPlVR08tl0KayyWwG		0	2019-04-15 20:13:09	ThA MAN C MAcK	Jon Day 🙏	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	1	UgyH0CLVFXJhHA8OKPp4AaABAg	Jon Day
UgzqSRLzAIpUxEe8Vjt4AaABAg	0	5	2019-04-15 20:10:07	Jorge pagan	President Donald Trump. You have my vote	UCkS2uEEumqbL-FOJBPLYJFQ	http://www.youtube.com/channel/UCkS2uEEumqbL-FOJBPLYJFQ	0		
Ugyw3xhqwo6CTBrajSB4AaABAg	0	1	2019-04-15 20:09:43	NBA902	&lt;3	UCXMJ7iDm5shNbS7y8kiYhEQ	http://www.youtube.com/channel/UCXMJ7iDm5shNbS7y8kiYhEQ	0		
Ugwo8Ju8ldg0d4dskvJ4AaABAg	0	0	2019-04-15 20:09:35	Robert Coleman	🇺🇸🇺🇸🇺🇸<br />🍿🍿🍿<br />👍👍👍	UCfttCKrbyWVxfdjMOa4FfBw	http://www.youtube.com/channel/UCfttCKrbyWVxfdjMOa4FfBw	0		
UgyFy0HEZZ8pyTr00mV4AaABAg	0	0	2019-04-15 20:09:27	surfjerr	PAY CLOSE ATTENTION = ((( All over America Homeless children and women and familys !!! ))))) A total of 12,112 individuals were experiencing homelessness in Seattle/King County on January 26, 2018 = Democrats are idiots TAKE CARE OF OUR OWN FIRST Sanctuary for illegals? !!!!!! The number of homeless residents across Los Angeles County is 53,195 AMERICAN HUMANS Democrats are ruthless and incoherent = TAKE CARE OF OUR OWN FIRST ! In February 2019, there were 63,615 homeless people, including 15,344 homeless families with 22,717 homeless children, IN NY = ETC ETC ETC DEMOCRATS YOU RUTHLESS NON AMERICAN CRAP SHALL CEASE NOW = TAKE CARE OF OUR OWN NOT Illegal immigrants there not AMERICANS FIX US BEFORE YOU FIX OTHERS !!!!!!!!!!!! DEMOCRATS ARE IDIOTS !!   Sanctuary for illegals? GO TO HELL DEMOCRATS STOP KILLING AMERICA !!!!! When do you make sanctuary City&#39;s for AMERICANS ?????????	UChIFSWPboK5XKjxBkorBZwA	http://www.youtube.com/channel/UChIFSWPboK5XKjxBkorBZwA	0		
Ugzr8XcTO_1Nq1Vgyhl4AaABAg	3	19	2019-04-15 20:09:26	Random Task	Take out ALL the swamp monsters - no matter their position or station. <a href="http://www.youtube.com/results?search_query=%23NoQuarter">#NoQuarter</a> Dispatch them all with extreme prejudice - for their crimes against our country are many and horrific. Restore this countries brand and honor now.	UCqu2k2QOVtrXhqlLgyt_WEA	http://www.youtube.com/channel/UCqu2k2QOVtrXhqlLgyt_WEA	0		
Ugzr8XcTO_1Nq1Vgyhl4AaABAg.8tl-uMzQHmE8tsWdOrAMfe		0	2019-04-18 18:10:10	Mary Ellerbrook	Eoin Cox A swamp monster is a criminal who needs to be given his death penalty hanging publicly.	UCZn5qFzislSee5BlGpi0rlw	http://www.youtube.com/channel/UCZn5qFzislSee5BlGpi0rlw	1	Ugzr8XcTO_1Nq1Vgyhl4AaABAg	Random Task
Ugzr8XcTO_1Nq1Vgyhl4AaABAg.8tl-uMzQHmE8tsWVt-qTbv		0	2019-04-18 18:09:00	Mary Ellerbrook	Hang all evidenced treasonous communist socialist democrat criminals and their evidenced accomplices immediately!	UCZn5qFzislSee5BlGpi0rlw	http://www.youtube.com/channel/UCZn5qFzislSee5BlGpi0rlw	1	Ugzr8XcTO_1Nq1Vgyhl4AaABAg	Random Task
Ugzr8XcTO_1Nq1Vgyhl4AaABAg.8tl-uMzQHmE8tpzeViKymZ		0	2019-04-17 18:34:44	Eoin Cox	Whats a swamp monster?	UCTdhBiCkIKPIkLk7Pa2-bKw	http://www.youtube.com/channel/UCTdhBiCkIKPIkLk7Pa2-bKw	1	Ugzr8XcTO_1Nq1Vgyhl4AaABAg	Random Task
Ugz9Yge3q_-YhmFSRwh4AaABAg	0	2	2019-04-15 20:08:50	George Aguero	I Love Donald Trump!!!	UCDoDbyLMgGP67h5iUaaFTXg	http://www.youtube.com/channel/UCDoDbyLMgGP67h5iUaaFTXg	0		
Ugz10OKnseyAzccHJ_54AaABAg	0	1	2019-04-15 20:08:44	Diana Stokes-Harmon	Trump 8802	UCG0HwEyJA5pvfHV3CU19e7Q	http://www.youtube.com/channel/UCG0HwEyJA5pvfHV3CU19e7Q	0		
UgyQ-Htcv3d8nFnqfOx4AaABAg	0	0	2019-04-15 20:08:22	Pradipa Mahadeva	AMERICA MUST VOTE DJT POTUS ONLY! DO THIS AND SAVE THE WORLD!<br />MAGA! MAGA! MAGA!<br />GOD SAVE AMERICA!<br />BLESS &amp; PRESERVE DJT POTUS!<br />LOTS OF LOVE AND PRAYERS FROM AUSTRALIA!	UCNGrwTSnAzPbbO4udgrXHuQ	http://www.youtube.com/channel/UCNGrwTSnAzPbbO4udgrXHuQ	0		
UgwJ7ZDxdPIgjmW5XyR4AaABAg	0	14	2019-04-15 20:07:30	John Connor *	TRUMP 2020!<br />God Bless America!	UC_fMpy8f2PtCwxSBjwLRqpw	http://www.youtube.com/channel/UC_fMpy8f2PtCwxSBjwLRqpw	0		
UgxovzLfSCiHsyTOV8V4AaABAg	1	0	2019-04-15 20:07:27	JoeyNice Matrix	God Bless DJT. May he continue to save our nation from the new world order war mongers of the establishment and from the democratic socialist that want to turn our nation into a poor single class banana republic.	UC3bWLqPqA-8emIh_7tLjyjA	http://www.youtube.com/channel/UC3bWLqPqA-8emIh_7tLjyjA	0		
UgxovzLfSCiHsyTOV8V4AaABAg.8tl-fmTx-jS8tl-wl9f01m		0	2019-04-15 20:09:46	transcendence	JoeyNice Matrix Are you honestly stupid bro You don’t think he’s part of the (((globalist))) establishment?? After all this time? Holy fuck you guys are blind He is controlled opposition bud. The Federal Reserve cartel still stands.	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	UgxovzLfSCiHsyTOV8V4AaABAg	JoeyNice Matrix
UgwoSO8YfZ9cuPEWXFd4AaABAg	0	0	2019-04-15 20:06:54	ThA MAN C MAcK	WWG1WGA	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	0		
UgzpjowDyWG-FEIfR6F4AaABAg	0	1	2019-04-15 20:06:02	Tvoe Voe	<a href="https://youtu.be/4Nvo-zxrVuk">https://youtu.be/4Nvo-zxrVuk</a> &quot;If They Find out we all Hang&quot;---HRC. We The People know Everything !!! Hang em High <a href="http://www.youtube.com/results?search_query=%23Trump2020">#Trump2020</a>	UCnJdYhqdAN9UwpuxlTQCb3Q	http://www.youtube.com/channel/UCnJdYhqdAN9UwpuxlTQCb3Q	0		
Ugw97LPhgpo1xjIWVlN4AaABAg	1	5	2019-04-15 20:05:49	Antonio 930	The fact that YouTube is censoring this video shows how much they hate the US, and our President whose done nothing but defend our country. They say he&#39;s racist, and crazy with no proof, when Obama literally almost sent this country to hell! The left will go insane when he wins again in 2020, I can&#39;t wait to see it! 🇺🇸👌🐸	UC92IVH7dYqqDT6Y0OYT8PwQ	http://www.youtube.com/channel/UC92IVH7dYqqDT6Y0OYT8PwQ	0		
Ugw97LPhgpo1xjIWVlN4AaABAg.8tl-UrEiL8S8tpzpnaEn0A		0	2019-04-17 18:36:16	Eoin Cox	Your president has no respect for any other countries	UCTdhBiCkIKPIkLk7Pa2-bKw	http://www.youtube.com/channel/UCTdhBiCkIKPIkLk7Pa2-bKw	1	Ugw97LPhgpo1xjIWVlN4AaABAg	Antonio 930
UgwKCfKsO46edhzdleJ4AaABAg	1	0	2019-04-15 20:05:26	joy C	As for me and my family we are 100% American 🇺🇸in God we trust and then we put our United States of America in the hands of President Donald Trump keep America great🇺🇸Mr President	UC_oBDTot4ne48aCaX4-X5mw	http://www.youtube.com/channel/UC_oBDTot4ne48aCaX4-X5mw	0		
UgwKCfKsO46edhzdleJ4AaABAg.8tl-S0Xbcds8tl0YaG3Fuj		1	2019-04-15 20:15:04	ThA MAN C MAcK	joy C 🙏	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	1	UgwKCfKsO46edhzdleJ4AaABAg	joy C
UgytWgG1pa3-85KgTG14AaABAg	2	5	2019-04-15 20:05:12	Mary V	Sir, I am not a citizen of the USA. If I were, I would give you my vote. All my support. From Uruguay. And take care Sir.	UCloUZRV3QXml_BVDH8Dd3pg	http://www.youtube.com/channel/UCloUZRV3QXml_BVDH8Dd3pg	0		
UgytWgG1pa3-85KgTG14AaABAg.8tl-QJs29ZT8tlWZz71zeH		0	2019-04-16 00:54:52	Texas USA	😎👍	UCbxnG0gciPxw0AYMLfv05QA	http://www.youtube.com/channel/UCbxnG0gciPxw0AYMLfv05QA	1	UgytWgG1pa3-85KgTG14AaABAg	Mary V
UgytWgG1pa3-85KgTG14AaABAg.8tl-QJs29ZT8tl0GCVnvnA		1	2019-04-15 20:12:33	ThA MAN C MAcK	Mary V Salute to you for recognizing and showing support.	UCKXfYg9d2dzBjKiAgg-yjVw	http://www.youtube.com/channel/UCKXfYg9d2dzBjKiAgg-yjVw	1	UgytWgG1pa3-85KgTG14AaABAg	Mary V
UgymINP567b23ooUPEt4AaABAg	0	1	2019-04-15 20:05:12	Ars Longa Vita Brevis	THE BEST PRESIDENT EVER!	UCiID4-O143_2Uz7-_M6Cx6Q	http://www.youtube.com/channel/UCiID4-O143_2Uz7-_M6Cx6Q	0		
UgwoQ6Bj38g9IMw6OTt4AaABAg	0	2	2019-04-15 20:05:08	April Mccommon	GOD BLESS you PRESIDENT TRUMP!!!! PRAYING for PEACE FOR THIS COUNTRY!!!! TRUMP/PENCE 2020!!!!!	UCgY4TuraVQDt3ZZIzDTu2OA	http://www.youtube.com/channel/UCgY4TuraVQDt3ZZIzDTu2OA	0		
UgwQd-fzYgISlE6RHsV4AaABAg	0	0	2019-04-15 20:04:41	Red Tower	“El Mejor Presidente en la Historia de los Estado Unidos”	UCdo_jPJ4glIt_e6J-zMblZA	http://www.youtube.com/channel/UCdo_jPJ4glIt_e6J-zMblZA	0		
Ugybj_2R_PUg74khhat4AaABAg	0	2	2019-04-15 20:04:16	NEWS NOW	love it	UC4nb_mFsKxODrgsaqvOstqg	http://www.youtube.com/channel/UC4nb_mFsKxODrgsaqvOstqg	0		
UgwK29-QekQc9JLxfpF4AaABAg	0	3	2019-04-15 20:04:13	Kingston Lindsey	Trump keep Making America Great again	UCPo_WnG3CZi0vYONcfic1Gg	http://www.youtube.com/channel/UCPo_WnG3CZi0vYONcfic1Gg	0		
UgxxKjmRfF1zjBwr_5V4AaABAg	0	4	2019-04-15 20:03:40	Kingston Lindsey	God bless Mr trump	UCPo_WnG3CZi0vYONcfic1Gg	http://www.youtube.com/channel/UCPo_WnG3CZi0vYONcfic1Gg	0		
UgwDVXbE3iFxca1XGwZ4AaABAg	0	1	2019-04-15 20:01:50	Metal Head 420	Always MAGA Always!!!...🇺🇸🇺🇸🇺🇸	UCOd1P2w-opRCeP1lAppDAVQ	http://www.youtube.com/channel/UCOd1P2w-opRCeP1lAppDAVQ	0		
Ugwsfgdk3Ac_WlkiZbZ4AaABAg	0	0	2019-04-15 20:01:27	troll fuck da left	TRUMP 2020	UCw66Ns0RP1sG4QTEmkVrbGQ	http://www.youtube.com/channel/UCw66Ns0RP1sG4QTEmkVrbGQ	0		
Ugymz8gp4SR2m0HMwz54AaABAg	0	0	2019-04-15 20:01:10	SteveKi	Just put the Dark Knight Rises Suite over this	UCDBN2kuZBBWtFk_tHx3uGtA	http://www.youtube.com/channel/UCDBN2kuZBBWtFk_tHx3uGtA	0		
UgxuyQWX4mxb6T-o9vp4AaABAg	0	1	2019-04-15 20:01:10	The Greatest Awakening	We Have Your Back you got our vote. Thanks Donald J Trump Oh Yes to answer the Question, Lord willing i will be Making and Keeping America Great at a sweet ballot box. And Random got it first :)	UC4xfsjCnKlMHO-REYbVXPgw	http://www.youtube.com/channel/UC4xfsjCnKlMHO-REYbVXPgw	0		
UgyAf7k3kvg_7YAcvs54AaABAg	0	2	2019-04-15 20:01:06	Piano Lady	Awesome video ... Deplorables rock !!!!!	UCbj7YSWbNKO2YKSFNbe8j9w	http://www.youtube.com/channel/UCbj7YSWbNKO2YKSFNbe8j9w	0		
Ugwz3k6xeehQpjKVYZ94AaABAg	0	1	2019-04-15 20:00:58	Lynneah D. Rol	<a href="http://www.youtube.com/results?search_query=%23MAGA">#MAGA</a> 2020❤️🇺🇸👏🏽👏🏽👏🏽👏🏽👏🏽 ❤️👑❤️	UCTj35SmPZc5NBhO_l9jBerQ	http://www.youtube.com/channel/UCTj35SmPZc5NBhO_l9jBerQ	0		
UgxCrjJ3UR7ACMaTHTV4AaABAg	0	0	2019-04-15 20:00:52	god emperor almighty forefather TRUMP	FU*K CESAR, HAIL TRUMP	UCcIajUoL3ssIXtbA0xZ__pA	http://www.youtube.com/channel/UCcIajUoL3ssIXtbA0xZ__pA	0		
UgyOcf75DjODUOTE7Ll4AaABAg	0	1	2019-04-15 20:00:33	Deborah DeLario	Where will I be Nov. 03, 2019? I’ll be in a voting both voting for you. <a href="http://www.youtube.com/results?search_query=%23Trump2020LandSlide">#Trump2020LandSlide</a> making America great again 👍🇺🇸🇮🇱🙏😁 bless God!!	UCD3uhiyttDW_NHjaloemX8g	http://www.youtube.com/channel/UCD3uhiyttDW_NHjaloemX8g	0		
UgxTH6BxuaIgT1wLEzR4AaABAg	0	5	2019-04-15 20:00:21	Anne Barch	We love you Mr President	UClsGYhwjLmRP37H0Fthw0Cw	http://www.youtube.com/channel/UClsGYhwjLmRP37H0Fthw0Cw	0		
Ugy_rQoCsqBjZM1n3eR4AaABAg	0	1	2019-04-15 20:00:11	Kathleen Parr	<a href="http://www.youtube.com/results?search_query=%23PresidentTrump2020">#PresidentTrump2020</a>	UCjJXBplcuubLGrDLYdcXwoQ	http://www.youtube.com/channel/UCjJXBplcuubLGrDLYdcXwoQ	0		
UgyRVnI3_xPj5kjZ6dF4AaABAg	3	2	2019-04-15 20:00:06	Raymond R	FINALY A PRESIDENT WITH BALLS, THANK YOU MR PRESIDENT. NOW IF HE CAN DO SOMETHING ABOUT THE TERRORIST IN THE DEMOCRATIC PARTY IMAM OMAR, IM SURE SHE IS BEHIND 9/11 SOMEHOW. ALSO MR PRESIDENT PARDON JULIAN ASSANGE.	UCSeCmDJYlg8NRRVb0mmW67A	http://www.youtube.com/channel/UCSeCmDJYlg8NRRVb0mmW67A	0		
UgyRVnI3_xPj5kjZ6dF4AaABAg.8tkzpvdPCoy8tl1s86Pdep		0	2019-04-15 20:26:36	transcendence	Raymond R Yes, obviously certain puppets in the highest offices of gov were involved - Just like with Pearl Harbor and many other false flag attacks There is a lot of jewish zionist and (((rothschild))) bankster elites working to establish their “NWO” It all begins with the Federal Reserve, and ends with Americas population replaced with low iq 3rd world migrants that care nothing for freedom and liberty.	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	UgyRVnI3_xPj5kjZ6dF4AaABAg	Raymond R
UgyRVnI3_xPj5kjZ6dF4AaABAg.8tkzpvdPCoy8tl0xrbn5V2		0	2019-04-15 20:18:39	Raymond R	+transcendence If speaking the truth you might be righr, but bush and the CIA were behind 9/11 also, they have documents showing from years prior showing what woukd happen if planes hit the twin towers but in my opinion the towers were not taken down by planes, it was explosives planted in the right spots.	UCSeCmDJYlg8NRRVb0mmW67A	http://www.youtube.com/channel/UCSeCmDJYlg8NRRVb0mmW67A	1	UgyRVnI3_xPj5kjZ6dF4AaABAg	Raymond R
UgyRVnI3_xPj5kjZ6dF4AaABAg.8tkzpvdPCoy8tl0BtV0aMc		0	2019-04-15 20:11:58	transcendence	Raymond R As much as I hate muslims, you’ve got it all wrong bud. Saudi Arabia AND Israeli Mossad were being 9/11. Our greatest allies huh? Remember the USS Liberty. Remember that the FEDERAL RESERVE still reigns sovereign over us.	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	UgyRVnI3_xPj5kjZ6dF4AaABAg	Raymond R
Ugw2U9EUNQMNm8QQD5F4AaABAg	0	2	2019-04-15 20:00:02	السلطانة ماريا ملكة الحب	<b>Pecture today very beautiful</b> 😍😍😍😍😍😍😍😍😍😍😍😍😍😍	UCRF5Z8olNudNOmPcG4aYCuQ	http://www.youtube.com/channel/UCRF5Z8olNudNOmPcG4aYCuQ	0		
UgzOhTG-qS4JO9z_UJZ4AaABAg	2	8	2019-04-15 20:00:02	Derpman1	Well good news for you, Clinton isn&#39;t running for 2020 which is something	UCa3HYjgZwmihhSMPUJJHDsg	http://www.youtube.com/channel/UCa3HYjgZwmihhSMPUJJHDsg	0		
UgzOhTG-qS4JO9z_UJZ4AaABAg.8tkzpTCRU7q8tlNxXZ5fem		1	2019-04-15 23:39:35	Derpman1	Lmao I wish, seeing her lose was the night of my life and I'm not even American and it was enjoyable to see her to lose to a smart President	UCa3HYjgZwmihhSMPUJJHDsg	http://www.youtube.com/channel/UCa3HYjgZwmihhSMPUJJHDsg	1	UgzOhTG-qS4JO9z_UJZ4AaABAg	Derpman1
UgzOhTG-qS4JO9z_UJZ4AaABAg.8tkzpTCRU7q8tlJ_P5ca_G		1	2019-04-15 23:01:20	Allison Townes	Only wish she was so that she could lose again. TRUMP 20/20	UCDR-RuptNJjHxMh0q5Gmr5Q	http://www.youtube.com/channel/UCDR-RuptNJjHxMh0q5Gmr5Q	1	UgzOhTG-qS4JO9z_UJZ4AaABAg	Derpman1
Ugy8rq54r61jIg13Zb94AaABAg	0	2	2019-04-15 19:59:57	Tony Resendes	LOVE MY PRESIDENT	UCrDiyL38ehZe5-iY4aMHbIQ	http://www.youtube.com/channel/UCrDiyL38ehZe5-iY4aMHbIQ	0		
UgyM1SF517TkJyP0-Ot4AaABAg	0	2	2019-04-15 19:59:54	Aaron De la Rosa	MAGA!	UC6Yd28pp2_xwAy9v08fM5RA	http://www.youtube.com/channel/UC6Yd28pp2_xwAy9v08fM5RA	0		
UgwCdIkkjkTX5tI5KoJ4AaABAg	0	1	2019-04-15 19:59:48	4 Jinete del Apocalipsis	🗽	UCk2d2EVjwakC8eXVa-gaCEQ	http://www.youtube.com/channel/UCk2d2EVjwakC8eXVa-gaCEQ	0		
UgwZoc33tsa3MblXfF14AaABAg	1	13	2019-04-15 19:59:47	Richard Reynolds	Absolute despicable what the left/Dems have done to you over the last two years. Their hate and lies that they spread will only bring more support to President Trump in the upcoming election.	UC9UAmI5rRoPo6u2aC4I666A	http://www.youtube.com/channel/UC9UAmI5rRoPo6u2aC4I666A	0		
UgwZoc33tsa3MblXfF14AaABAg.8tkzneyquix8tlILGIUPUI		0	2019-04-15 22:50:32	NwoDispatcher	And what about the white people who bled for him?	UCRffWLOA7nI0lHvK8zRLETg	http://www.youtube.com/channel/UCRffWLOA7nI0lHvK8zRLETg	1	UgwZoc33tsa3MblXfF14AaABAg	Richard Reynolds
UgwpQOCZvGtw68grUxh4AaABAg	3	7	2019-04-15 19:59:32	Raymond7779	SO MUCH WINNING !!!!!!!!!!!! Now, please, a wall post haste. And we&#39;ll be good. Thank you, Mr. President Trump!	UC3OhtBlvmgxOBVd_YEeDp6A	http://www.youtube.com/channel/UC3OhtBlvmgxOBVd_YEeDp6A	0		
UgwpQOCZvGtw68grUxh4AaABAg.8tkzlnh4v3L8tl2RoYZkTq		0	2019-04-15 20:31:37	transcendence	Raymond7779 There is a course of action that is slowly brewing in the sleeping giant that is White America. What you can do is prepare yourself for when the time comes to defend your land and your constitution from the hordes of unassimilating commies and anti-white 3rd world migrants. But yes, keep your mind open, and do not put your faith in these occult tyrants - both left and right.	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	UgwpQOCZvGtw68grUxh4AaABAg	Raymond7779
UgwpQOCZvGtw68grUxh4AaABAg.8tkzlnh4v3L8tl0zQZQwZF		0	2019-04-15 20:18:52	Raymond7779	+transcendence We'll see. I can tell you this for certain - there's no other game in town. If President Trump is not what he seems, then all is lost anyways. I'll stay cautiously optimistic because there's no other course of action we can take.	UC3OhtBlvmgxOBVd_YEeDp6A	http://www.youtube.com/channel/UC3OhtBlvmgxOBVd_YEeDp6A	1	UgwpQOCZvGtw68grUxh4AaABAg	Raymond7779
UgwpQOCZvGtw68grUxh4AaABAg.8tkzlnh4v3L8tl-ZI8ZsTP		0	2019-04-15 20:06:25	transcendence	Raymond7779 Its never coming bud.. He’s just another puppet for the system, playing the controlled opposition role.	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	UgwpQOCZvGtw68grUxh4AaABAg	Raymond7779
UgzzEOp6Q_44COjPqRB4AaABAg	0	4	2019-04-15 19:59:17	David Wooten	Trump 2020	UCTQiv4AyPcoyMbMESww8jKA	http://www.youtube.com/channel/UCTQiv4AyPcoyMbMESww8jKA	0		
UgzVZLegeU3yywiUvjp4AaABAg	0	2	2019-04-15 19:59:13	Hawk 1	TRUMP!!!!!! 💪	UCh-AF5f123zRzcJLDhz9oIQ	http://www.youtube.com/channel/UCh-AF5f123zRzcJLDhz9oIQ	0		
Ugwndgt4C6qEoC8DTKR4AaABAg	0	0	2019-04-15 19:58:32	السلطانة ماريا ملكة الحب	<b>Hi my Love💔 amwa💏 😘amwa😘 amwa💐😚 amwa 💔amwa a😚amwa 😘😘amwa😚 amwa 😘amwa 😚amwa 😘amwa 😘😘😚amwa 😚amwa😘 amwa😘 😚amwa😘 amwa 😚amwa 😚amwa😘 amwa😘 amwa😚 amwa😘 amwa😚</b>	UCRF5Z8olNudNOmPcG4aYCuQ	http://www.youtube.com/channel/UCRF5Z8olNudNOmPcG4aYCuQ	0		
Ugzp197A2HUd2yjhmMR4AaABAg	0	0	2019-04-15 19:58:24	batsha	Offensive just like you. Lock him up<br />Already	UC_b5PDlufTKCDJK_msTi4Wg	http://www.youtube.com/channel/UC_b5PDlufTKCDJK_msTi4Wg	0		
UgyYoLr5p0iIiqGmm4R4AaABAg	1	4	2019-04-15 19:57:56	Jonathon G.	KEEP AMERICA GREAT!!!!	UCi9iRkamkgMiOxWbEbV3Ogg	http://www.youtube.com/channel/UCi9iRkamkgMiOxWbEbV3Ogg	0		
UgyYoLr5p0iIiqGmm4R4AaABAg.8tkza4UZ7RD8tl03L7wQTe		0	2019-04-15 20:10:48	transcendence	Jonathon G. Keep America White. Trump is a globalist zionist shill, working against our interests for his international bankster clique buddies	UCT1pbTZUbNkeASvCw3soHWw	http://www.youtube.com/channel/UCT1pbTZUbNkeASvCw3soHWw	1	UgyYoLr5p0iIiqGmm4R4AaABAg	Jonathon G.
UgyaSdoJlh7SBhq3vYF4AaABAg	5	36	2019-04-15 19:57:56	Ken Guarino	President Trump will continue to make America great again in 2020!	UCDo97GPzJDFdETlNwCgCFgA	http://www.youtube.com/channel/UCDo97GPzJDFdETlNwCgCFgA	0		
UgyaSdoJlh7SBhq3vYF4AaABAg.8tkza3soKyQ8tqlro8wi8u		0	2019-04-18 01:53:27	451	Nations are changing from stupid socialism and making Trumplike changes. Brazil and Italy have elected their "Trumps". Stupid socialist in America are heading into disgrace and shame and their crimes paid for. The investigations have begun. Criminal referrals delivered already. Closed hearings now being held and they are already turning on each other. This has been going on internationally as well. Barr is getting very busy. And FOOLS ramble on.	UCLJOx3uNj_j-j5IQ4yExyDg	http://www.youtube.com/channel/UCLJOx3uNj_j-j5IQ4yExyDg	1	UgyaSdoJlh7SBhq3vYF4AaABAg	Ken Guarino
UgyaSdoJlh7SBhq3vYF4AaABAg.8tkza3soKyQ8tqBhwXyQ2C		0	2019-04-17 20:28:48	Ken Guarino	+Eoin Cox yeah you mean you're going to laugh how great were doing here in America when every other country is in socialism and worse?	UCDo97GPzJDFdETlNwCgCFgA	http://www.youtube.com/channel/UCDo97GPzJDFdETlNwCgCFgA	1	UgyaSdoJlh7SBhq3vYF4AaABAg	Ken Guarino
UgyaSdoJlh7SBhq3vYF4AaABAg.8tkza3soKyQ8tpzYqHHqBN		0	2019-04-17 18:33:49	Eoin Cox	Yeah! Im sure its gonna give all of us who dont live in america something to laugh at	UCTdhBiCkIKPIkLk7Pa2-bKw	http://www.youtube.com/channel/UCTdhBiCkIKPIkLk7Pa2-bKw	1	UgyaSdoJlh7SBhq3vYF4AaABAg	Ken Guarino
UgyaSdoJlh7SBhq3vYF4AaABAg.8tkza3soKyQ8tmIJcF_VW1		1	2019-04-16 08:09:33	451	Ken Guarino You are going to have a hard time believing just how good and safe America will become. Like never before.	UCLJOx3uNj_j-j5IQ4yExyDg	http://www.youtube.com/channel/UCLJOx3uNj_j-j5IQ4yExyDg	1	UgyaSdoJlh7SBhq3vYF4AaABAg	Ken Guarino
UgyaSdoJlh7SBhq3vYF4AaABAg.8tkza3soKyQ8tl4KNQ4b4s		4	2019-04-15 20:48:04	Michael Guthrie	You got that right, buddy!	UCqB5m0WtgfrcXCUzsFthkmA	http://www.youtube.com/channel/UCqB5m0WtgfrcXCUzsFthkmA	1	UgyaSdoJlh7SBhq3vYF4AaABAg	Ken Guarino
UgxxN_lV3T1vcUHsD554AaABAg	2	37	2019-04-15 19:57:51	Hien Pham	Congratulations America Republicans !<br />Congratulations Donald j Trump president Republicans Will Win !<br />God bless America Republicans !<br />l love America Republicans &gt;&gt;&gt;&gt;1975&gt;&gt;&gt;&gt;&gt;&gt;&gt;2020&gt;&gt;&gt;&gt;&gt;&gt;<br />Thank	UC066gZEuniCHNGGIdC1ZWRw	http://www.youtube.com/channel/UC066gZEuniCHNGGIdC1ZWRw	0		
UgxxN_lV3T1vcUHsD554AaABAg.8tkz_YU8JC58tpCkJ0FSXL		1	2019-04-17 11:18:37	SteffieTee	WWG1WGA, proud American since 1975!! TRUMP!! TRUMP!! TRUMP!! TRUMP!!	UCBg4Qk_IvP3pD29C7HRI6Ew	http://www.youtube.com/channel/UCBg4Qk_IvP3pD29C7HRI6Ew	1	UgxxN_lV3T1vcUHsD554AaABAg	Hien Pham
UgxxN_lV3T1vcUHsD554AaABAg.8tkz_YU8JC58to1ejeXtHy		1	2019-04-17 00:22:30	Kalem Madden	Hien Pham Make America great again By DOING SLAVERY ASS FUCK	UCl6pAQ3xkQTDQxphDEdmOqg	http://www.youtube.com/channel/UCl6pAQ3xkQTDQxphDEdmOqg	1	UgxxN_lV3T1vcUHsD554AaABAg	Hien Pham
